CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
653,0.73333333,0.88235294,0.21428571,0.16666667,0.0,0.83333333,0.00020036,0.2,1.83333333
654,0.33333333,0.75,0.54545455,0.5,0.0,0.5,0.00040072,0.0,0.41666667
655,0.73333333,0.88235294,0.48837209,0.5,0.0,0.83333333,0.00070126,0.2,0.52380952
656,0.73333333,0.88235294,0.35294118,0.33333333,0.0,0.83333333,0.00040072,0.2,0.91666667
657,0.6,0.65217391,0.25,0.0,0.0,0.83333333,0.00020036,0.2,1.5
658,0.73333333,0.88235294,0.33333333,0.33333333,0.0,0.83333333,0.00036733,0.2,1.0
659,0.53333333,0.75,0.11111111,0.0,0.0,0.66666667,6.679e-05,0.2,4.0
660,0.8,0.84615385,0.35135135,0.16666667,0.0,1.0,0.00043411,0.4,0.92307692
661,0.6,0.71428571,0.1,0.0,0.0,0.83333333,6.679e-05,0.2,4.5
662,0.33333333,0.6,0.28571429,0.0,0.0,0.5,0.00013357,0.0,1.25
663,0.6,0.68181818,0.41935484,0.16666667,0.0,0.83333333,0.00043411,0.2,0.69230769
664,0.8,0.84615385,0.31428571,0.16666667,0.0,1.0,0.00036733,0.4,1.09090909
665,0.73333333,0.88235294,0.15384615,0.16666667,0.0,0.83333333,0.00013357,0.2,2.75
666,0.53333333,0.75,0.36,0.33333333,0.0,0.66666667,0.00030054,0.2,0.88888889
667,0.73333333,0.75,0.38888889,0.33333333,0.0,1.0,0.00046751,0.4,0.78571429
668,0.73333333,0.88235294,0.51111111,0.33333333,0.0,0.83333333,0.00076805,0.2,0.47826087
669,0.66666667,0.69230769,0.28571429,0.16666667,0.0,1.0,0.00026715,0.4,1.25
670,0.53333333,0.75,0.57894737,0.33333333,0.0,0.66666667,0.00073466,0.2,0.36363636
671,0.53333333,0.75,0.2,0.16666667,0.0,0.66666667,0.00013357,0.2,2.0
672,0.53333333,0.66666667,0.55555556,0.33333333,0.0,0.66666667,0.00066787,0.2,0.4
673,0.53333333,0.66666667,0.6097561,0.33333333,0.0,0.66666667,0.00083484,0.2,0.32
674,0.46666667,0.5,0.17647059,0.0,0.0,0.83333333,0.00010018,0.2,2.33333333
675,0.73333333,0.88235294,0.15384615,0.16666667,0.0,0.83333333,0.00013357,0.2,2.75
676,0.73333333,0.88235294,0.21428571,0.16666667,0.0,0.83333333,0.00020036,0.2,1.83333333
677,0.4,0.33333333,0.45454545,0.33333333,0.0,0.5,0.00033393,0.2,0.6
678,0.53333333,0.75,0.33333333,0.33333333,0.0,0.66666667,0.00026715,0.2,1.0
679,0.6,0.65217391,0.45454545,0.33333333,0.0,0.83333333,0.0005009,0.2,0.6
680,0.53333333,0.66666667,0.38461538,0.33333333,0.0,0.66666667,0.00033393,0.2,0.8
681,0.73333333,0.88235294,0.3125,0.16666667,0.0,0.83333333,0.00033393,0.2,1.1
682,0.46666667,0.5,0.3,0.16666667,0.0,0.83333333,0.00020036,0.2,1.16666667
683,0.66666667,0.75,0.25925926,0.16666667,0.0,0.83333333,0.00023375,0.2,1.42857143
684,0.73333333,0.88235294,0.54166667,0.33333333,0.0,0.83333333,0.00086823,0.2,0.42307692
685,0.8,0.84615385,0.52941176,0.5,0.0,1.0,0.00090162,0.4,0.44444444
686,0.73333333,0.88235294,0.21428571,0.0,0.0,0.83333333,0.00020036,0.2,1.83333333
687,0.86666667,0.86666667,0.48,0.5,0.0,1.0,0.00080144,0.6,0.54166667
688,0.6,0.68181818,0.5,0.5,0.0,0.83333333,0.00060108,0.2,0.5
689,0.6,0.71428571,0.1,0.0,0.0,0.83333333,6.679e-05,0.2,4.5
690,0.8,0.84615385,0.45454545,0.33333333,0.0,1.0,0.00066787,0.4,0.6
691,0.6,0.71428571,0.37931034,0.33333333,0.0,0.83333333,0.00036733,0.2,0.81818182
692,0.6,0.71428571,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
693,0.6,0.71428571,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
694,0.6,0.71428571,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
695,0.53333333,0.5,0.56756757,0.5,0.0,0.83333333,0.00070126,0.2,0.38095238
696,0.53333333,0.66666667,0.51515152,0.5,0.0,0.66666667,0.00056769,0.2,0.47058824
697,0.6,0.71428571,0.4375,0.33333333,0.0,1.0,0.00046751,0.4,0.64285714
698,0.6,0.71428571,0.33333333,0.33333333,0.0,1.0,0.00030054,0.4,1.0
699,0.6,0.71428571,0.45454545,0.5,0.0,1.0,0.0005009,0.4,0.6
700,0.53333333,0.66666667,0.54285714,0.5,0.0,0.66666667,0.00063448,0.2,0.42105263
701,0.86666667,0.86666667,0.2972973,0.16666667,0.0,1.0,0.00036733,0.6,1.18181818
702,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
703,0.6,0.71428571,0.4375,0.5,0.0,1.0,0.00046751,0.4,0.64285714
704,0.6,0.6,0.56097561,0.66666667,0.0,1.0,0.00076805,0.4,0.39130435
705,0.73333333,0.75,0.26666667,0.0,0.0,1.0,0.00026715,0.6,1.375
706,0.73333333,0.75,0.35294118,0.0,0.0,1.0,0.00040072,0.6,0.91666667
707,0.53333333,0.63157895,0.52941176,0.5,0.0,0.66666667,0.00060108,0.2,0.44444444
708,0.46666667,0.4,0.5,0.16666667,0.0,0.66666667,0.00046751,0.2,0.5
709,0.6,0.65217391,0.47058824,0.33333333,0.0,0.83333333,0.0005343,0.2,0.5625
710,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
711,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
712,0.53333333,0.52941176,0.44827586,0.5,0.0,1.0,0.00043411,0.4,0.61538462
713,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
714,0.66666667,0.69230769,0.23076923,0.0,0.0,1.0,0.00020036,0.4,1.66666667
715,0.66666667,0.69230769,0.52380952,0.5,0.0,1.0,0.00073466,0.4,0.45454545
716,0.6,0.71428571,0.14285714,0.0,0.0,1.0,0.00010018,0.4,3.0
717,0.53333333,0.63157895,0.42857143,0.33333333,0.0,0.66666667,0.00040072,0.2,0.66666667
718,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
719,0.73333333,0.75,0.38888889,0.0,0.0,1.0,0.00046751,0.6,0.78571429
720,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
721,0.6,0.71428571,0.5,0.5,0.0,1.0,0.00060108,0.4,0.5
722,0.6,0.71428571,0.5,0.5,0.0,1.0,0.00060108,0.4,0.5
723,0.46666667,0.6,0.39130435,0.33333333,0.0,1.0,0.00030054,0.2,0.77777778
724,0.73333333,0.75,0.21428571,0.0,0.0,1.0,0.00020036,0.6,1.83333333
725,0.6,0.57142857,0.28,0.0,0.0,1.0,0.00023375,0.4,1.28571429
726,0.6,0.71428571,0.33333333,0.16666667,0.0,1.0,0.00030054,0.4,1.0
727,0.66666667,0.69230769,0.35483871,0.0,0.0,1.0,0.00036733,0.4,0.90909091
728,0.86666667,0.86666667,0.36585366,0.0,0.0,1.0,0.0005009,0.6,0.86666667
729,0.73333333,0.75,0.24137931,0.0,0.0,1.0,0.00023375,0.6,1.57142857
730,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
731,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
732,0.73333333,0.75,0.29032258,0.0,0.0,1.0,0.00030054,0.6,1.22222222
733,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
734,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
735,0.6,0.71428571,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
736,0.6,0.71428571,0.28,0.0,0.0,1.0,0.00023375,0.4,1.28571429
737,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
738,0.66666667,0.69230769,0.16666667,0.0,0.0,1.0,0.00013357,0.4,2.5
739,0.53333333,0.6,0.27272727,0.0,0.0,1.0,0.00020036,0.4,1.33333333
740,0.6,0.71428571,0.4,0.33333333,0.0,1.0,0.00040072,0.4,0.75
741,0.53333333,0.63157895,0.51515152,0.5,0.0,0.66666667,0.00056769,0.2,0.47058824
742,0.66666667,0.69230769,0.42857143,0.33333333,0.0,1.0,0.0005009,0.4,0.66666667
743,0.73333333,0.75,0.24137931,0.0,0.0,1.0,0.00023375,0.6,1.57142857
744,0.46666667,0.6,0.3,0.0,0.0,1.0,0.00020036,0.2,1.16666667
745,0.46666667,0.54545455,0.46153846,0.16666667,0.0,0.66666667,0.00040072,0.2,0.58333333
746,0.73333333,0.75,0.61403509,0.66666667,0.0,1.0,0.00116877,0.4,0.31428571
747,0.6,0.71428571,0.33333333,0.33333333,0.0,1.0,0.00030054,0.4,1.0
748,0.73333333,0.75,0.33333333,0.16666667,0.0,1.0,0.00036733,0.6,1.0
749,0.46666667,0.6,0.0,0.0,0.0,1.0,0.0,0.2,7.0
750,0.6,0.65217391,0.52631579,0.33333333,0.0,0.83333333,0.00066787,0.2,0.45
751,0.6,0.71428571,0.25,0.33333333,0.0,1.0,0.00020036,0.4,1.5
752,0.53333333,0.63157895,0.30434783,0.33333333,0.0,0.66666667,0.00023375,0.2,1.14285714
753,0.46666667,0.6,0.3,0.0,0.0,1.0,0.00020036,0.2,1.16666667
754,0.73333333,0.75,0.26666667,0.0,0.0,1.0,0.00026715,0.6,1.375
755,0.53333333,0.75,0.2,0.16666667,0.0,0.66666667,0.00013357,0.2,2.0
756,0.6,0.71428571,0.60869565,0.66666667,0.0,1.0,0.00093502,0.4,0.32142857
757,0.6,0.65217391,0.28,0.0,0.0,0.83333333,0.00023375,0.2,1.28571429
758,0.6,0.71428571,0.33333333,0.33333333,0.0,1.0,0.00030054,0.4,1.0
759,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
760,0.4,0.375,0.55555556,0.5,0.0,0.5,0.0005009,0.2,0.4
761,0.6,0.71428571,0.60869565,0.66666667,0.0,0.83333333,0.00093502,0.2,0.32142857
762,0.66666667,0.64285714,0.35483871,0.16666667,0.0,1.0,0.00036733,0.4,0.90909091
763,0.6,0.71428571,0.4,0.33333333,0.0,1.0,0.00040072,0.4,0.75
764,0.6,0.71428571,0.25,0.16666667,0.0,1.0,0.00020036,0.4,1.5
765,0.6,0.65217391,0.58139535,0.5,0.0,0.83333333,0.00083484,0.2,0.36
766,0.6,0.71428571,0.14285714,0.0,0.0,1.0,0.00010018,0.4,3.0
767,0.66666667,0.69230769,0.57446809,0.66666667,0.0,1.0,0.00090162,0.4,0.37037037
768,0.6,0.71428571,0.55,0.5,0.0,1.0,0.00073466,0.4,0.40909091
769,0.73333333,0.75,0.26666667,0.0,0.0,1.0,0.00026715,0.6,1.375
770,0.86666667,0.86666667,0.49019608,0.5,0.0,1.0,0.00083484,0.6,0.52
771,0.46666667,0.6,0.39130435,0.33333333,0.0,1.0,0.00030054,0.2,0.77777778
772,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
773,0.86666667,0.86666667,0.27777778,0.0,0.0,1.0,0.00033393,0.6,1.3
774,0.86666667,0.86666667,0.27777778,0.0,0.0,1.0,0.00033393,0.6,1.3
775,0.6,0.71428571,0.33333333,0.33333333,0.0,1.0,0.00030054,0.4,1.0
776,0.53333333,0.66666667,0.52941176,0.33333333,0.0,0.66666667,0.00060108,0.2,0.44444444
777,0.6,0.71428571,0.5,0.5,0.0,1.0,0.00060108,0.4,0.5
778,0.6,0.71428571,0.33333333,0.0,0.0,1.0,0.00030054,0.4,1.0
779,0.6,0.71428571,0.28,0.0,0.0,1.0,0.00023375,0.4,1.28571429
780,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
781,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
782,0.66666667,0.69230769,0.48717949,0.33333333,0.0,1.0,0.00063448,0.4,0.52631579
783,0.6,0.71428571,0.14285714,0.0,0.0,1.0,0.00010018,0.4,3.0
784,0.46666667,0.6,0.17647059,0.0,0.0,1.0,0.00010018,0.2,2.33333333
785,0.6,0.71428571,0.53846154,0.5,0.0,1.0,0.00070126,0.4,0.42857143
786,0.46666667,0.6,0.5,0.5,0.0,1.0,0.00046751,0.2,0.5
787,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
788,0.6,0.71428571,0.2173913,0.0,0.0,1.0,0.00016697,0.4,1.8
789,0.4,0.25,0.5,0.5,0.0,0.5,0.00040072,0.2,0.5
790,0.6,0.65217391,0.25,0.0,0.0,0.83333333,0.00020036,0.2,1.5
791,0.46666667,0.42857143,0.39130435,0.16666667,0.0,0.83333333,0.00030054,0.2,0.77777778
792,0.53333333,0.52941176,0.33333333,0.0,0.0,1.0,0.00026715,0.4,1.0
793,0.4,0.25,0.68421053,0.66666667,0.0,0.5,0.00086823,0.2,0.23076923
794,0.46666667,0.5,0.26315789,0.16666667,0.0,0.83333333,0.00016697,0.2,1.4
795,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
796,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
797,0.46666667,0.42857143,0.22222222,0.0,0.0,0.83333333,0.00013357,0.2,1.75
798,0.6,0.71428571,0.4,0.0,0.0,1.0,0.00040072,0.4,0.75
799,0.4,0.25,0.63636364,0.5,0.0,0.5,0.00070126,0.2,0.28571429
800,0.4,0.25,0.63636364,0.5,0.0,0.5,0.00070126,0.2,0.28571429
801,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
802,0.46666667,0.42857143,0.46153846,0.33333333,0.0,0.83333333,0.00040072,0.2,0.58333333
803,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
804,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
805,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
806,0.53333333,0.52941176,0.55555556,0.5,0.0,1.0,0.00066787,0.4,0.4
807,0.53333333,0.52941176,0.0,0.0,0.0,1.0,0.0,0.4,8.0
808,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
809,0.6,0.71428571,0.47058824,0.5,0.0,1.0,0.0005343,0.4,0.5625
810,0.8,0.84615385,0.31428571,0.0,0.0,1.0,0.00036733,0.4,1.09090909
811,0.4,0.25,0.4,0.16666667,0.0,0.5,0.00026715,0.2,0.75
812,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
813,0.6,0.71428571,0.41935484,0.16666667,0.0,1.0,0.00043411,0.4,0.69230769
814,0.6,0.65217391,0.53846154,0.16666667,0.0,0.83333333,0.00070126,0.2,0.42857143
815,0.46666667,0.42857143,0.5,0.33333333,0.0,0.83333333,0.00046751,0.2,0.5
816,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
817,0.6,0.71428571,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
818,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
819,0.6,0.71428571,0.33333333,0.0,0.0,1.0,0.00030054,0.4,1.0
820,0.46666667,0.42857143,0.48148148,0.5,0.0,0.83333333,0.00043411,0.2,0.53846154
821,0.46666667,0.5,0.125,0.0,0.0,0.83333333,6.679e-05,0.2,3.5
822,0.46666667,0.42857143,0.48148148,0.5,0.0,0.83333333,0.00043411,0.2,0.53846154
823,0.6,0.65217391,0.28,0.16666667,0.0,0.83333333,0.00023375,0.2,1.28571429
824,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
825,0.53333333,0.75,0.2,0.0,0.0,0.66666667,0.00013357,0.2,2.0
826,0.53333333,0.6,0.15789474,0.0,0.0,1.0,0.00010018,0.4,2.66666667
827,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
828,0.46666667,0.5,0.22222222,0.0,0.0,0.66666667,0.00013357,0.2,1.75
829,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
830,0.6,0.71428571,0.4,0.16666667,0.0,1.0,0.00040072,0.4,0.75
831,0.46666667,0.5,0.44,0.16666667,0.0,0.83333333,0.00036733,0.2,0.63636364
832,0.6,0.71428571,0.2173913,0.0,0.0,1.0,0.00016697,0.4,1.8
833,0.6,0.71428571,0.52631579,0.33333333,0.0,1.0,0.00066787,0.4,0.45
834,0.6,0.71428571,0.05263158,0.0,0.0,1.0,3.339e-05,0.4,9.0
835,0.4,0.25,0.47826087,0.33333333,0.0,0.5,0.00036733,0.2,0.54545455
836,0.4,0.25,0.52,0.33333333,0.0,0.5,0.00043411,0.2,0.46153846
837,0.46666667,0.42857143,0.51724138,0.5,0.0,0.83333333,0.0005009,0.2,0.46666667
838,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
839,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
840,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
841,0.6,0.71428571,0.47058824,0.5,0.0,1.0,0.0005343,0.4,0.5625
842,0.8,0.84615385,0.36842105,0.0,0.0,1.0,0.00046751,0.4,0.85714286
843,0.8,0.84615385,0.31428571,0.0,0.0,1.0,0.00036733,0.4,1.09090909
844,0.6,0.65217391,0.48571429,0.33333333,0.0,0.83333333,0.00056769,0.2,0.52941176
845,0.53333333,0.52941176,0.30434783,0.16666667,0.0,1.0,0.00023375,0.4,1.14285714
846,0.46666667,0.42857143,0.65853659,0.66666667,0.0,0.66666667,0.00090162,0.2,0.25925926
847,0.8,0.84615385,0.36842105,0.0,0.0,1.0,0.00046751,0.4,0.85714286
848,0.6,0.65217391,0.47058824,0.5,0.0,0.83333333,0.0005343,0.2,0.5625
849,0.46666667,0.42857143,0.62162162,0.5,0.0,0.83333333,0.00076805,0.2,0.30434783
850,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
851,0.53333333,0.52941176,0.0,0.0,0.0,1.0,0.0,0.4,8.0
852,0.46666667,0.6,0.0,0.0,0.0,1.0,0.0,0.2,7.0
853,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
854,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
855,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
856,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
857,0.6,0.71428571,0.4375,0.0,0.0,1.0,0.00046751,0.4,0.64285714
858,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
859,0.46666667,0.42857143,0.33333333,0.16666667,0.0,0.83333333,0.00023375,0.2,1.0
860,0.46666667,0.42857143,0.41666667,0.33333333,0.0,0.83333333,0.00033393,0.2,0.7
861,0.53333333,0.6,0.15789474,0.0,0.0,1.0,0.00010018,0.4,2.66666667
862,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
863,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
864,0.4,0.25,0.42857143,0.16666667,0.0,0.5,0.00030054,0.2,0.66666667
865,0.6,0.71428571,0.47058824,0.16666667,0.0,1.0,0.0005343,0.4,0.5625
866,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
867,0.73333333,0.75,0.46341463,0.16666667,0.0,1.0,0.00063448,0.4,0.57894737
868,0.73333333,0.72727273,0.29032258,0.0,0.0,1.0,0.00030054,0.4,1.22222222
869,0.73333333,0.72727273,0.29032258,0.0,0.0,1.0,0.00030054,0.4,1.22222222
870,0.8,0.84615385,0.29411765,0.0,0.0,1.0,0.00033393,0.4,1.2
871,0.4,0.25,0.33333333,0.33333333,0.0,0.5,0.00020036,0.2,1.0
872,0.4,0.375,0.36842105,0.33333333,0.0,0.5,0.00023375,0.2,0.85714286
873,0.6,0.71428571,0.28,0.16666667,0.0,1.0,0.00023375,0.4,1.28571429
874,0.6,0.65217391,0.18181818,0.16666667,0.0,0.83333333,0.00013357,0.2,2.25
875,0.8,0.84615385,0.17241379,0.0,0.0,1.0,0.00016697,0.4,2.4
876,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
877,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
878,0.53333333,0.75,0.42857143,0.0,0.0,0.66666667,0.00040072,0.2,0.66666667
879,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
880,0.73333333,0.72727273,0.24137931,0.0,0.0,1.0,0.00023375,0.4,1.57142857
881,0.66666667,0.66666667,0.42857143,0.16666667,0.0,1.0,0.0005009,0.4,0.66666667
882,0.8,0.84615385,0.14285714,0.0,0.0,1.0,0.00013357,0.4,3.0
883,0.46666667,0.5,0.33333333,0.16666667,0.0,0.83333333,0.00023375,0.2,1.0
884,0.53333333,0.75,0.36,0.16666667,0.0,0.66666667,0.00030054,0.2,0.88888889
885,0.8,0.84615385,0.29411765,0.0,0.0,1.0,0.00033393,0.4,1.2
886,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
887,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
888,0.6,0.65217391,0.5,0.33333333,0.0,0.83333333,0.00060108,0.2,0.5
889,0.8,0.84615385,0.45454545,0.0,0.0,1.0,0.00066787,0.4,0.6
890,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
891,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
892,0.8,0.84615385,0.22580645,0.0,0.0,1.0,0.00023375,0.4,1.71428571
893,0.53333333,0.52941176,0.40740741,0.16666667,0.0,1.0,0.00036733,0.4,0.72727273
894,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
895,0.53333333,0.52941176,0.38461538,0.16666667,0.0,1.0,0.00033393,0.4,0.8
896,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
897,0.53333333,0.6,0.15789474,0.0,0.0,1.0,0.00010018,0.4,2.66666667
898,0.8,0.84615385,0.38461538,0.0,0.0,1.0,0.0005009,0.4,0.8
899,0.46666667,0.42857143,0.3,0.16666667,0.0,0.83333333,0.00020036,0.2,1.16666667
900,0.4,0.25,0.625,0.5,0.0,0.5,0.00066787,0.2,0.3
901,0.46666667,0.4,0.57575758,0.33333333,0.0,0.66666667,0.00063448,0.2,0.36842105
902,0.46666667,0.42857143,0.6,0.5,0.0,0.83333333,0.00070126,0.2,0.33333333
903,0.8,0.84615385,0.29411765,0.0,0.0,1.0,0.00033393,0.4,1.2
904,0.46666667,0.5,0.17647059,0.0,0.0,0.83333333,0.00010018,0.2,2.33333333
905,0.46666667,0.5,0.17647059,0.16666667,0.0,0.83333333,0.00010018,0.2,2.33333333
906,0.46666667,0.5,0.6,0.5,0.0,0.83333333,0.00070126,0.2,0.33333333
907,0.46666667,0.5,0.22222222,0.16666667,0.0,0.83333333,0.00013357,0.2,1.75
908,0.6,0.71428571,0.37931034,0.16666667,0.0,1.0,0.00036733,0.4,0.81818182
909,0.46666667,0.42857143,0.22222222,0.0,0.0,0.83333333,0.00013357,0.2,1.75
910,0.46666667,0.5,0.26315789,0.0,0.0,0.83333333,0.00016697,0.2,1.4
911,0.4,0.25,0.4,0.0,0.0,0.5,0.00026715,0.2,0.75
912,0.6,0.71428571,0.2173913,0.0,0.0,1.0,0.00016697,0.4,1.8
913,0.6,0.71428571,0.55,0.33333333,0.0,1.0,0.00073466,0.4,0.40909091
914,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
915,0.53333333,0.52941176,0.15789474,0.0,0.0,1.0,0.00010018,0.4,2.66666667
916,0.46666667,0.42857143,0.3,0.0,0.0,0.83333333,0.00020036,0.2,1.16666667
917,0.46666667,0.42857143,0.3,0.0,0.0,0.83333333,0.00020036,0.2,1.16666667
918,0.8,0.84615385,0.11111111,0.0,0.0,1.0,0.00010018,0.4,4.0
919,0.8,0.84615385,0.29411765,0.0,0.0,1.0,0.00033393,0.4,1.2
920,0.6,0.71428571,0.35714286,0.16666667,0.0,1.0,0.00033393,0.4,0.9
921,0.6,0.71428571,0.05263158,0.0,0.0,1.0,3.339e-05,0.4,9.0
922,0.53333333,0.47368421,0.38461538,0.33333333,0.0,0.83333333,0.00033393,0.2,0.8
923,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
924,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
925,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
926,0.6,0.71428571,0.25,0.0,0.0,1.0,0.00020036,0.4,1.5
927,0.6,0.71428571,0.4,0.0,0.0,1.0,0.00040072,0.4,0.75
928,0.53333333,0.6,0.15789474,0.0,0.0,1.0,0.00010018,0.4,2.66666667
929,0.6,0.71428571,0.33333333,0.0,0.0,1.0,0.00030054,0.4,1.0
930,0.46666667,0.42857143,0.125,0.0,0.0,0.83333333,6.679e-05,0.2,3.5
931,0.6,0.57142857,0.57142857,0.5,0.0,1.0,0.00080144,0.4,0.375
932,0.6,0.71428571,0.18181818,0.0,0.0,1.0,0.00013357,0.4,2.25
933,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
934,0.4,0.33333333,0.45454545,0.33333333,0.0,0.5,0.00033393,0.2,0.6
935,0.73333333,0.88235294,0.56,0.66666667,0.0,0.83333333,0.00093502,0.2,0.39285714
936,0.73333333,0.88235294,0.04347826,0.0,0.0,0.83333333,3.339e-05,0.2,11.0
937,0.53333333,0.66666667,0.42857143,0.33333333,0.0,0.66666667,0.00040072,0.2,0.66666667
938,0.53333333,0.63157895,0.6,0.5,0.0,0.66666667,0.00080144,0.2,0.33333333
939,0.6,0.65217391,0.6,0.66666667,0.0,0.83333333,0.00090162,0.2,0.33333333
940,0.4,0.25,0.47826087,0.33333333,0.0,0.5,0.00036733,0.2,0.54545455
941,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
942,0.33333333,0.0,0.6,0.33333333,0.0,0.0,0.0005009,0.2,0.33333333
943,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
944,0.33333333,0.0,0.6,0.33333333,0.0,0.0,0.0005009,0.2,0.33333333
945,0.73333333,0.88235294,0.47619048,0.0,0.0,0.83333333,0.00066787,0.2,0.55
946,0.53333333,0.63157895,0.55555556,0.5,0.0,0.66666667,0.00066787,0.2,0.4
947,0.53333333,0.63157895,0.55555556,0.5,0.0,0.66666667,0.00066787,0.2,0.4
948,0.53333333,0.66666667,0.46666667,0.16666667,0.0,0.66666667,0.00046751,0.2,0.57142857
949,0.73333333,0.88235294,0.56,0.66666667,0.0,0.83333333,0.00093502,0.2,0.39285714
950,0.53333333,0.63157895,0.52941176,0.33333333,0.0,0.66666667,0.00060108,0.2,0.44444444
951,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
952,0.73333333,0.88235294,0.18518519,0.0,0.0,0.83333333,0.00016697,0.2,2.2
953,0.4,0.25,0.07692308,0.0,0.0,0.5,3.339e-05,0.2,6.0
954,0.53333333,0.66666667,0.38461538,0.33333333,0.0,0.66666667,0.00033393,0.2,0.8
955,0.4,0.25,0.4,0.16666667,0.0,0.5,0.00026715,0.2,0.75
